Game_Date,is_weekend,is_christmas,Total_FGA,Total_FTA,HT_Diff,Q4_Diff,Final_Diff,Avg_Pace,Avg_EFG,Total_Fouls,Avg_Win.,Win._Diff,First_Five_Games,Num_OT,is_opening_day,Num_Allstars,Active_Allstars,Num_Internationals,Active_Internationals,jumpshots_made,layups_made,dunks_made,tipins_made,MVP_points,SMA_points,ROY_points,MIP_points,DPOY_points,All_NBA_points,All_Star_Points,Total_PER,Avg_PER,Avg_Allstar_Points,Total_Viewers
1479130200,0,0,167,48,15,11,4,93.5,0.455,38,0.475,0.45,0,0,0,1,1,8,6,27.64813125,12.29614125,4.1980525,1.30834125,500,40,1,39,186,509,24,18.96665714,18.96665714,24.0,15588
1479124800,0,0,174,23,4,14,19,94.0,0.39225,31,0.4,0.0,0,0,0,1,1,8,4,27.754556,12.83821775,4.047414,0.9160785,0,0,0,2,0,40,13,12.14244118,12.14244118,13.0,14038
1479213000,0,0,169,33,6,5,3,98.0,0.4719,36,0.5,0.5555555560000001,0,0,0,1,1,6,2,26.827461,12.77192175,4.15299375,1.2685165,0,29,1,56,3,21,15,14.4916,14.4916,15.0,19854
1479223800,0,0,191,63,5,8,7,108.5,0.5049,44,0.47272727299999995,0.145454545,0,0,0,0,0,6,2,26.300247,13.883151500000002,4.6691635,1.0246195,0,0,0,0,0,0,0,0.0,0.0,0.0,25781
1479214800,0,0,169,43,12,7,7,97.5,0.55875,36,0.5,0.333333333,0,0,0,1,1,5,4,26.902872499999997,13.7410125,4.460717,0.91716675,0,0,0,0,0,50,30,41.12142857,41.12142857,30.0,16568
1479222000,0,0,193,46,19,20,25,97.0,0.4297,37,0.6181818179999999,0.036363636,0,0,0,1,1,5,3,27.549864000000003,12.89776825,3.88931575,1.00319225,0,0,0,3,0,204,27,32.31644118,32.31644118,27.0,18934
1479211200,0,0,179,46,4,7,4,99.0,0.57765,43,0.833333333,0.111111111,0,0,0,5,5,11,6,27.80793125,12.80188775,4.336602,1.07430525,334,0,0,1,3,574,125,124.92400079999999,24.98480015,25.0,40979
1479299400,0,0,159,33,8,3,7,89.0,0.46905,36,0.36111111100000004,0.27777777800000003,0,0,0,1,1,12,3,28.369788500000002,12.46696975,3.7325355000000005,0.7483005,81,0,2,40,0,237,30,26.85715152,26.85715152,30.0,11430
1479301200,0,0,169,69,13,9,6,99.5,0.54635,47,0.75,0.1,0,0,0,6,6,10,6,27.208153499999998,12.97471675,4.87007075,1.011382,55,326,0,1,434,739,149,138.64145,23.10690833,24.83333333,39188
1479301200,0,0,176,28,2,5,2,99.5,0.52925,25,0.5727272729999999,0.054545455,0,0,0,2,2,6,4,24.539524,15.025073999999998,5.3513505,0.98825375,1641,442,0,1,4,998,43,44.58165015,22.29082508,21.5,30143
1479310200,0,0,163,53,15,7,4,94.0,0.5458,41,0.704545455,0.409090909,0,0,0,2,2,4,1,27.159057,12.560874,4.21315575,1.20503475,0,67,0,5,0,152,34,41.84905869,20.92452934,17.0,21758
1479297600,0,0,170,38,12,2,7,94.0,0.42585,31,0.272727273,0.181818182,0,0,0,1,1,8,6,26.663638,13.08368725,4.5585085,0.87022125,2,0,0,0,0,385,0,0.0,0.0,0.0,8359
1479304800,0,0,172,53,18,13,16,99.0,0.5356,53,0.28636363600000003,0.027272727000000004,0,0,0,0,0,7,6,26.84489325,13.830354500000002,4.619161,1.29131775,0,0,11,181,0,12,0,0.0,0.0,0.0,6777
1479310200,0,0,164,48,11,13,5,94.5,0.542,38,0.545454545,0.363636364,0,0,0,2,2,10,5,27.82472925,12.56515625,4.463898,1.04360225,500,14,21,0,183,491,46,59.51794595,29.75897297,23.0,14713
1479297600,0,0,168,47,11,12,7,98.0,0.53595,52,0.161111111,0.12222222199999999,0,0,0,1,1,9,6,26.62750525,14.0806375,4.43195975,0.93715125,7,0,443,63,4,125,27,38.11916667,38.11916667,27.0,15267
1479396600,0,0,168,30,2,8,8,85.5,0.40555,30,0.609848485,0.053030303,0,0,0,2,2,11,7,26.55791125,13.01515325,4.6485875,0.98474025,0,0,0,117,269,558,28,21.87509756,10.93754878,14.0,17728
1479384000,0,0,167,38,10,22,7,96.5,0.59115,41,0.327272727,0.254545455,0,0,0,2,2,8,5,27.05364475,13.58042325,4.328012,1.1131975,7,0,8,66,0,125,42,48.30148203,24.15074101,21.0,23430
1479387600,0,0,168,39,28,27,24,91.0,0.48445,36,0.24090909100000002,0.11818181800000001,0,0,0,0,0,9,7,25.96442325,14.17535975,5.04147525,0.9395754999999999,0,0,443,0,4,50,0,0.0,0.0,0.0,12168
1479387600,0,0,185,46,0,17,17,99.0,0.5345,36,0.564393939,0.037878788,0,0,0,1,1,5,2,26.61738325,13.656113500000002,4.74823475,0.9605969999999999,753,428,0,4,1,512,26,41.4746875,41.4746875,26.0,15024
1479470400,0,0,174,41,3,5,4,100.0,0.48635,34,0.7590909090000001,0.11818181800000001,0,0,0,2,2,6,3,26.873887,13.33346425,3.71619775,0.9194775,0,3,0,17,0,3,43,49.58545455,24.79272727,21.5,18471
1479472200,0,0,176,34,17,26,23,95.0,0.44615,29,0.659090909,0.318181818,0,0,0,3,3,6,2,28.055590999999996,12.6178155,4.162513,1.0960485,333,0,0,0,3,512,58,86.66314851,28.88771617,19.33333333,22137
1479474000,0,0,173,31,7,29,16,95.0,0.48935,32,0.681818182,0.272727273,0,0,0,5,5,9,1,26.538805,13.78038825,4.69376425,0.8392854999999999,135,326,1,36,434,914,96,119.763452,23.952690399999998,19.2,31186
1479483000,0,0,162,69,19,19,6,100.0,0.5559,48,0.583333333,0.5,0,0,0,2,2,6,1,27.6996725,12.52388825,4.8873115,1.14774525,0,20,21,0,0,104,54,55.93327027,27.96663514,27.0,14178
1479475800,0,0,150,34,7,15,16,87.0,0.39145,39,0.37272727299999997,0.345454545,0,0,0,1,1,8,4,28.2265375,11.9486855,3.57663825,0.9159905,0,47,1,9,0,48,11,14.79704167,14.79704167,11.0,7881
1479474000,0,0,170,46,13,13,12,97.0,0.52345,42,0.35256410299999996,0.37179487200000005,0,0,0,1,1,4,2,27.566490500000004,12.72547375,4.23026925,0.8365325000000001,2,0,0,3,0,397,38,44.14564865,44.14564865,38.0,9482
1479483000,0,0,165,40,0,15,9,93.0,0.5727,39,0.666666667,0.166666667,0,0,0,1,1,10,6,27.35504475,12.73722825,4.88719825,1.15920075,500,14,0,0,183,491,23,27.923000000000002,27.923000000000002,23.0,26190
1479477600,0,0,177,70,5,5,2,99.5,0.49700000000000005,51,0.5,0.272727273,0,1,0,2,2,12,8,27.6954275,13.33951125,4.3931665,1.051169,1,0,8,164,0,74,48,40.17455117,20.08727558,24.0,15187
1479556800,1,0,168,33,3,2,2,86.5,0.47325,26,0.480769231,0.038461537999999997,0,0,0,1,1,8,3,27.63421025,13.15177475,3.6468425000000004,0.90753675,81,0,1,36,0,237,24,22.646,22.646,24.0,15869
1479556800,1,0,195,53,1,11,5,100.5,0.49995,44,0.47902097899999996,0.496503497,0,1,0,2,2,5,3,26.7639355,13.438279999999999,3.99839025,0.7635649999999999,2,0,0,0,0,385,63,55.18790798,27.59395399,31.5,22051
1479556800,1,0,155,49,1,3,8,94.5,0.45465,37,0.299242424,0.234848485,0,0,0,0,0,11,7,28.536683500000002,11.8496345,4.10827075,0.88105725,0,0,1,4,0,0,0,0.0,0.0,0.0,9890
1479562200,1,0,184,57,3,11,3,98.5,0.5444,48,0.643939394,0.378787879,0,0,0,5,5,7,5,25.769112,14.08293375,5.66351575,1.025827,61,348,414,428,434,935,122,111.58396019999999,22.31679203,24.4,37770
1479556800,1,0,173,48,1,9,3,93.0,0.5611,43,0.272727273,0.0,0,0,0,1,1,5,3,27.519528499999996,13.08474775,4.2879974999999995,1.2637815000000001,7,26,1,102,3,143,34,32.55578378,32.55578378,34.0,12463
1479560400,1,0,140,60,4,13,22,85.5,0.42,44,0.47348484799999996,0.21969697,0,0,0,1,1,5,4,26.492428999999998,13.48547075,4.48920275,1.05875625,0,47,0,5,0,98,6,-1.200085714,-1.200085714,6.0,13000
1479558600,1,0,178,54,10,17,15,105.5,0.5393,42,0.237179487,0.141025641,0,0,0,0,0,8,6,25.8647595,13.998295,4.44330125,1.1744515,0,0,446,18,4,0,0,0.0,0.0,0.0,11301
1479549600,1,0,170,37,11,11,9,92.0,0.55135,33,0.560897436,0.044871795,0,0,0,2,2,11,6,25.6254305,13.773498499999999,5.5075065,0.9421450000000001,753,428,0,118,270,866,40,37.14240513,18.57120256,20.0,23656
1479621600,1,0,173,43,5,9,10,95.0,0.4847,38,0.583333333,0.333333333,0,0,0,2,2,9,4,26.36157725,13.26759725,4.19300825,1.1179325,0,3,8,20,0,3,50,50.57294737,25.28647368,25.0,26525
1479652200,1,0,180,49,1,5,8,99.5,0.537,35,0.576923077,0.076923077,0,0,0,1,1,8,4,26.407796500000003,13.490119,4.7833785,1.13012325,0,0,0,0,0,192,40,44.093925,44.093925,40.0,29265
1479643200,1,0,190,49,4,9,4,98.0,0.49815,43,0.538461538,0.153846154,0,1,0,2,1,5,3,26.57954925,13.84896475,4.3222905,0.9100465,888,14,0,2,3,538,31,23.17875,23.17875,31.0,33431
1479630600,1,0,178,52,6,15,20,100.5,0.55815,50,0.41666666700000005,0.166666667,0,0,0,0,0,3,0,27.442314500000002,13.29080075,3.77510075,0.8976885,0,0,0,3,0,12,0,0.0,0.0,0.0,17475
1479650400,1,0,171,53,12,13,14,91.5,0.48215,41,0.41666666700000005,0.166666667,0,0,0,1,1,12,9,27.10387375,13.287019,5.02362775,0.9596885,0,0,8,280,269,378,25,18.307000000000002,18.307000000000002,25.0,7274
1479733200,0,0,170,39,10,13,6,93.5,0.48285,40,0.435897436,0.205128205,0,0,0,1,1,9,4,26.635679999999997,14.003754999999998,4.6451,0.89106625,81,0,1,36,0,287,29,29.03284375,29.03284375,29.0,16458
1479729600,0,0,193,44,19,29,37,101.0,0.4331,40,0.673076923,0.346153846,0,0,0,5,4,6,1,27.409264,13.09442275,4.720818,0.90891025,54,326,0,2,434,717,71,125.73525990000002,31.43381497,17.75,29362
1479729600,0,0,166,48,1,2,7,91.5,0.4855,47,0.282051282,0.102564103,0,0,0,0,0,8,4,26.26671175,13.48883825,4.29341325,1.13734575,0,26,444,39,7,18,0,0.0,0.0,0.0,17913
1479733200,0,0,163,45,5,5,4,100.0,0.45725,40,0.439102564,0.044871795,0,0,0,1,1,9,8,26.114404,13.82672875,4.99011175,1.03299525,7,22,414,428,0,258,21,30.90894872,30.90894872,21.0,9893
1479729600,0,0,182,49,4,5,5,101.0,0.47525,43,0.267857143,0.035714286,0,0,0,1,1,5,4,27.11757625,13.594204500000002,4.4378855,1.30088725,7,0,3,81,0,125,18,20.53271053,20.53271053,18.0,10283
1479742200,0,0,154,74,9,9,8,99.0,0.5723,55,0.736263736,0.24175824199999998,0,0,0,3,3,9,4,27.9716565,12.27348675,4.5453595,1.20944125,1,20,0,1,0,166,69,70.19531559,23.39843853,23.0,24465
1479823200,0,0,195,35,0,3,3,98.0,0.4821,32,0.5137362639999999,0.258241758,0,0,0,1,1,9,7,26.7889935,13.87698125,4.41405475,1.06949975,0,0,8,163,0,204,35,34.92135897,34.92135897,35.0,23234
1479817800,0,0,171,22,22,24,18,96.0,0.5524,31,0.489010989,0.406593407,0,0,0,2,2,7,3,26.386235499999998,13.15571075,4.438729,0.9171444999999999,2,3,0,17,0,388,23,36.99313959,18.49656979,11.5,15326
1479828600,0,0,175,27,1,6,2,98.0,0.56965,31,0.535714286,0.071428571,0,0,0,1,1,6,3,25.63677025,14.15173225,5.2367955,1.06642075,888,14,0,0,3,498,34,30.33108333,30.33108333,34.0,36747
1479817800,0,0,182,34,2,0,4,99.5,0.49615,36,0.497435897,0.071794872,0,0,0,1,1,6,3,27.54183225,12.83736025,3.9845485000000003,1.0373205,0,0,8,6,0,12,17,7.068805556,7.068805556,17.0,29689
1479902400,0,0,169,36,5,8,11,99.0,0.44965,38,0.554761905,0.176190476,0,0,0,2,2,7,1,27.477153499999996,12.91024125,3.9276345,0.96300175,0,3,0,19,0,43,36,32.89991667,16.44995833,18.0,7431
1479909600,0,0,167,62,6,23,25,97.5,0.4568,47,0.44761904799999996,0.038095238,0,0,0,1,1,12,9,27.10387375,13.287019,5.02362775,0.9596885,0,0,8,280,269,378,22,25.01286111,25.01286111,22.0,5940
1479915000,0,0,179,57,31,28,43,104.5,0.5999,45,0.695238095,0.32380952399999996,0,0,0,4,4,7,2,26.466485,13.39719025,5.6353230000000005,1.0652845,54,326,0,0,434,677,90,153.6427429,38.41068572,22.5,36581
1479902400,0,0,192,47,8,8,5,95.0,0.4376,60,0.46428571399999996,0.35714285700000004,0,2,0,1,1,8,5,25.90269425,13.794839000000001,3.885103,0.92989625,0,47,443,5,4,48,27,19.54095556,19.54095556,27.0,21969
1479904200,0,0,156,55,14,22,23,93.5,0.4688,41,0.35384615399999997,0.092307692,0,0,0,0,0,4,2,27.85497675,12.32748975,3.8992555,1.28267625,0,26,1,39,3,18,0,0.0,0.0,0.0,6105
1479911400,0,0,169,56,3,21,21,105.0,0.4988,40,0.320512821,0.025641026,0,0,0,1,1,6,5,26.415221000000003,13.563259,5.18324825,0.91483375,2,0,0,0,0,435,45,44.21061538,44.21061538,45.0,14783
1479915000,0,0,170,55,3,12,15,95.5,0.4995,44,0.445238095,0.176190476,0,0,0,2,2,6,3,26.10645475,13.97966025,4.81349525,0.95082225,888,14,21,0,3,498,67,71.77845714,35.88922857,33.5,14319
1479902400,0,0,164,45,2,2,5,94.5,0.4574,39,0.347619048,0.16190476199999998,0,0,0,0,0,7,6,26.70291125,13.209354999999999,4.42266125,1.258699,0,0,3,18,0,0,0,0.0,0.0,0.0,6173
1479902400,0,0,180,46,21,20,12,98.0,0.6222,38,0.666666667,0.333333333,0,0,0,3,3,5,1,28.20833025,12.6320105,4.2077915,1.00127675,333,0,0,3,3,524,91,118.66037069999999,39.55345689,30.33333333,35224
1479902400,0,0,175,38,1,0,5,95.5,0.5773,34,0.700549451,0.17032967,0,0,0,2,2,8,6,27.69455725,12.85768375,3.7612565000000004,0.95930225,500,14,0,0,183,491,56,72.42479814,36.21239907,28.0,22375
1479906000,0,0,166,33,15,16,13,96.0,0.56685,37,0.607142857,0.071428571,0,0,0,3,3,11,6,26.21698425,13.82599075,4.87704525,1.0336254999999999,754,428,0,2,1,562,70,71.35859756,23.78619919,23.33333333,14694
1480078800,0,0,163,30,14,13,27,93.5,0.4307,32,0.583333333,0.166666667,0,0,0,2,2,11,6,26.68448925,12.738043,4.7073485,0.973993,0,3,0,134,269,369,35,39.19456912,19.59728456,17.5,6643
1480078800,0,0,166,39,15,27,21,98.0,0.5701,36,0.36160714299999996,0.15178571400000002,0,0,0,1,1,5,1,27.243026,13.580384,3.7546585,0.86824525,0,0,0,2,0,40,0,0.0,0.0,0.0,4767
1480077000,0,0,190,40,4,5,2,95.0,0.513,35,0.535714286,0.071428571,0,1,0,2,2,7,4,26.73927725,13.550166500000001,3.7526695,0.964353,0,0,8,3,0,0,52,53.12446723,26.56223361,26.0,27379
1480077000,0,0,176,36,34,41,38,97.0,0.537,37,0.494505495,0.703296703,0,0,0,3,3,10,4,28.79116925,11.9330105,4.248206,0.93681225,333,0,1,4,3,512,71,113.04274009999999,37.68091338,23.66666667,25988
1480087800,0,0,173,40,10,16,24,101.0,0.4838,37,0.683333333,0.36666666700000006,0,0,0,4,4,7,2,26.466485,13.39719025,5.6353230000000005,1.0652845,54,326,0,0,434,677,83,103.6882595,25.92206488,20.75,35529
1480087800,0,0,165,41,18,16,13,98.5,0.56895,37,0.5,0.2,0,0,0,2,2,8,3,25.94500025,14.07639225,5.21899725,0.9719295,753,428,21,1,1,500,55,48.16618333,24.08309167,27.5,9249
1480077000,0,0,163,33,9,2,11,91.0,0.5498,38,0.65625,0.4375,0,0,0,1,1,4,1,28.21931625,12.0894145,4.3712705000000005,1.2311845,0,20,0,0,0,104,12,18.59806061,18.59806061,12.0,17516
1480078800,0,0,167,41,6,14,9,89.0,0.4184,37,0.47619047600000003,0.380952381,0,0,0,1,1,4,2,26.794717499999997,12.79894925,3.74114075,1.2565264999999999,0,73,1,44,3,66,9,6.267346154,6.267346154,9.0,6767
1480082400,0,0,164,46,5,8,13,98.5,0.4421,53,0.299107143,0.026785714,0,0,0,0,0,5,5,26.45449425,13.68892675,5.047401,1.3033115,0,0,3,18,0,50,0,0.0,0.0,0.0,10789
1480086000,0,0,176,46,9,17,15,100.5,0.5446,34,0.422794118,0.095588235,0,0,0,1,1,4,2,27.566490500000004,12.72547375,4.23026925,0.8365325000000001,2,0,0,3,0,397,31,28.34881395,28.34881395,31.0,11599
1480082400,0,0,196,56,1,5,3,102.0,0.5542,42,0.45,0.1,0,1,0,1,1,7,6,26.01796725,14.5385945,4.86747175,1.00579725,888,14,8,163,3,510,36,33.28729268,33.28729268,36.0,23764
1480053600,0,0,172,34,2,1,6,93.0,0.53225,33,0.7,0.2,0,0,0,2,2,12,6,27.42736475,13.12042625,3.9456394999999995,0.93320175,581,14,1,36,183,728,49,47.13896984,23.56948492,24.5,28987
1480078800,0,0,159,31,5,6,6,86.0,0.5724,36,0.5307692310000001,0.138461538,0,0,0,3,3,11,8,26.616857500000002,13.638392499999998,4.7906830000000005,1.072335,8,22,414,429,0,320,74,86.40751815,28.80250605,24.66666667,15468
1480075200,0,0,168,30,10,4,3,93.0,0.48495,33,0.35384615399999997,0.092307692,0,0,0,1,1,8,6,27.465657,13.2916975,4.41131975,1.02139875,7,0,0,63,0,125,26,30.07551282,30.07551282,26.0,14862
1480165200,1,0,154,57,2,0,3,90.5,0.5651,40,0.47916666700000005,0.291666667,0,0,0,1,1,4,2,26.794717499999997,12.79894925,3.74114075,1.2565264999999999,0,73,1,44,3,66,28,35.93682857,35.93682857,28.0,16264
1480174200,1,0,170,29,8,17,13,95.0,0.5702,29,0.604166667,0.541666667,0,0,0,4,4,6,4,26.457283,13.64262475,5.69423925,1.01665475,54,326,0,0,434,727,85,87.2815,29.09383333,28.33333333,38532
1480161600,1,0,178,62,11,4,5,98.5,0.46315,41,0.533333333,0.0,0,0,0,2,2,7,4,26.73927725,13.550166500000001,3.7526695,0.964353,0,0,8,3,0,0,46,26.13845882,13.06922941,23.0,28648
1480161600,1,0,162,43,10,14,12,93.5,0.55525,43,0.584821429,0.45535714299999996,0,0,0,2,2,9,7,28.00892475,12.8879405,4.336599,1.10814675,507,14,0,63,183,616,40,33.075748499999996,16.53787425,20.0,19953
1480257000,1,0,183,30,8,7,15,95.0,0.4978,34,0.547794118,0.154411765,0,0,0,1,1,8,2,26.5343745,13.21300875,4.8421395,1.119376,0,3,0,17,0,3,9,6.0324666670000004,6.0324666670000004,9.0,18956
1480226400,1,0,184,38,6,4,4,96.0,0.5136,38,0.553571429,0.607142857,0,0,0,3,3,10,5,26.467326,13.779164000000002,4.55667075,0.9507180000000001,333,0,443,0,7,512,90,98.69192131,32.8973071,30.0,34859
1480255200,1,0,165,57,3,3,16,97.0,0.6094,47,0.5625,0.125,0,0,0,1,1,5,2,26.61738325,13.656113500000002,4.74823475,0.9605969999999999,753,428,0,4,1,512,38,42.21388235,42.21388235,38.0,14172
1480244400,1,0,162,34,10,18,21,94.0,0.40245,34,0.647058824,0.352941176,0,0,0,2,2,5,0,28.172766999999997,12.39319275,4.39610675,1.1069695,0,20,0,2,0,144,8,14.47121875,14.47121875,8.0,15987
1480244400,1,0,178,37,6,7,8,94.0,0.4872,33,0.40178571399999996,0.053571429000000004,0,0,0,1,1,9,8,26.114404,13.82672875,4.99011175,1.03299525,7,22,414,428,0,258,18,18.52206452,18.52206452,18.0,8776
1480244400,1,0,173,36,1,15,17,98.0,0.5696,33,0.320833333,0.108333333,0,0,0,1,1,6,0,26.769931500000002,13.711079500000002,4.24586325,0.909021,0,0,21,0,0,0,37,44.10947222,44.10947222,37.0,9640
1480347000,0,0,171,54,3,1,5,101.0,0.4826,42,0.735294118,0.294117647,0,0,0,5,5,7,2,26.4282975,13.235076500000002,4.94972,1.0189655,54,329,0,17,434,680,88,79.86021206,15.97204241,17.6,37234
1480336200,0,0,163,58,17,10,8,96.5,0.53035,52,0.4375,0.25,0,0,0,1,1,8,2,26.9379685,13.317233499999999,3.897038,1.0888365,81,26,2,75,3,255,25,22.40488571,22.40488571,25.0,11282
1480338000,0,0,171,44,17,21,19,96.5,0.46885,39,0.6047794120000001,0.084558824,0,0,0,2,2,4,2,26.8411435,13.36049175,3.30434475,0.9074875,0,47,0,5,0,48,40,39.0093364,19.5046682,20.0,5784
1480336200,0,0,183,46,3,7,9,93.0,0.48605,38,0.5277777779999999,0.055555556,0,0,0,2,2,7,6,25.463973,14.20632075,4.58766425,1.06497725,888,14,8,3,3,498,45,45.28731699,22.6436585,22.5,30631
1480336200,0,0,163,44,11,20,27,92.0,0.56495,35,0.430147059,0.389705882,0,0,0,2,2,13,9,26.71529375,13.50745175,4.21730675,0.93430275,1,0,443,1,4,62,38,51.12284778,25.56142389,19.0,9669
1480334400,0,0,178,52,3,2,6,96.0,0.44765,47,0.37254902,0.078431373,0,1,0,2,2,7,2,27.696126500000002,13.35376275,4.553843,0.9990424999999999,7,0,21,63,0,125,55,35.46883837,17.73441919,27.5,16111
1480338000,0,0,160,59,5,5,9,93.0,0.50965,44,0.420955882,0.216911765,0,0,0,1,1,10,8,26.71347475,13.14559125,5.45186775,0.97168225,0,0,0,117,269,416,24,27.063000000000002,27.063000000000002,24.0,14293
1480424400,0,0,161,54,4,18,17,99.5,0.5478,41,0.666666667,0.4,0,0,0,4,4,8,5,26.36888975,13.91010475,5.130047,1.08875025,340,22,414,428,3,770,89,89.1068412,22.2767103,22.25,30876
1480420800,0,0,170,32,3,10,23,95.0,0.5047,35,0.516339869,0.14379085,0,0,0,1,1,4,2,27.90140275,12.88903225,3.4624595,0.93363725,0,0,0,0,0,0,23,27.55406452,27.55406452,23.0,13483
1480428000,0,0,165,49,12,12,19,89.0,0.5612,40,0.60130719,0.09150326800000001,0,0,0,2,2,11,6,25.6254305,13.773498499999999,5.5075065,0.9421450000000001,753,428,0,118,270,866,57,63.55826825,31.77913413,28.5,13192
1480424400,0,0,175,43,24,26,17,94.0,0.46565,34,0.41666666700000005,0.166666667,0,0,0,1,1,7,4,26.424422999999997,13.3178245,5.124332,0.9634635,2,0,0,0,0,385,41,45.02978049,45.02978049,41.0,14674
1480426200,0,0,162,38,2,11,12,92.5,0.44485,38,0.588235294,0.470588235,0,0,0,1,1,11,9,27.59425975,12.503091,4.32137475,1.0659584999999998,500,14,0,0,183,491,21,17.70965625,17.70965625,21.0,14272
1480514400,0,0,178,35,2,2,2,103.0,0.5309,39,0.41666666700000005,0.27777777800000003,0,0,0,1,1,6,3,26.42550875,13.2813785,4.30288175,1.30562225,0,3,3,35,0,3,0,0.0,0.0,0.0,9606
1480509000,0,0,178,41,6,8,7,92.5,0.5627,36,0.530959752,0.114551084,0,0,0,1,1,8,3,27.63421025,13.15177475,3.6468425000000004,0.90753675,81,0,1,36,0,237,27,25.47772727,25.47772727,27.0,14636
1480518000,0,0,166,54,15,26,22,95.0,0.57405,37,0.486842105,0.026315789,0,0,0,1,1,4,0,28.657408500000003,12.48000425,3.71917475,0.88238975,0,0,0,5,0,52,0,0.0,0.0,0.0,9376
1480510800,0,0,172,70,0,3,6,101.0,0.3967,50,0.549342105,0.151315789,0,0,0,1,1,8,4,26.407796500000003,13.490119,4.7833785,1.13012325,0,0,0,0,0,192,22,11.56965,11.56965,22.0,27306
1480509000,0,0,150,59,2,7,15,91.0,0.5895,50,0.629084967,0.035947712,0,0,0,3,3,9,6,27.2432995,12.81756275,3.66503425,1.0534835,1,47,0,6,0,110,71,84.07385208,28.02461736,23.66666667,12089
1480514400,0,0,184,50,5,5,8,100.5,0.4726,46,0.352941176,0.117647059,0,0,0,0,0,7,5,27.246845500000003,13.32089775,4.469273,1.254212,0,26,9,202,3,30,0,0.0,0.0,0.0,7407
1480510800,0,0,168,54,9,7,2,94.0,0.49475,43,0.382352941,0.176470588,0,0,0,1,1,8,6,26.39056275,13.6751455,4.9375275,1.11562175,0,0,8,3,0,50,14,7.765828571,7.765828571,14.0,23718
1480512600,0,0,148,38,3,5,7,84.5,0.5179,29,0.48263888899999996,0.5902777779999999,0,0,0,1,1,12,5,29.07995125,11.4458775,4.03355,0.96780525,500,14,1,4,183,491,21,20.73929032,20.73929032,21.0,14271
1480510800,0,0,193,57,7,0,11,98.0,0.5237,47,0.476973684,0.20394736800000002,0,1,0,2,2,5,4,26.29065025,14.3024445,4.68619625,1.01536675,895,14,0,63,3,623,50,42.2238969,21.11194845,25.0,23238
1480606200,0,0,212,67,5,4,5,100.5,0.49025,55,0.75,0.27777777800000003,0,2,0,5,5,7,3,25.36923875,14.270532000000001,5.749878,0.9871175,807,754,0,1,435,1177,131,95.18259353,19.03651871,26.2,51648
1480597200,0,0,158,63,8,20,19,95.0,0.50795,56,0.7746710529999999,0.075657895,0,0,0,4,4,6,1,27.72368875,12.545199,4.8847235,1.2258565000000001,333,20,0,0,3,616,69,64.47559137,16.11889784,17.25,41615
1480600800,0,0,159,36,4,6,1,84.0,0.61125,29,0.456140351,0.245614035,0,0,0,1,1,9,5,27.01576325,12.45906975,4.70380575,1.1694525,0,26,1,156,272,384,32,35.68905,35.68905,32.0,13560
1480595400,0,0,169,45,1,12,18,96.0,0.4966,40,0.397058824,0.20588235300000002,0,0,0,1,1,6,4,25.602874,14.568895000000001,4.69735625,0.9851620000000001,7,22,414,428,0,258,23,43.64056667,43.64056667,23.0,12311
1480597200,0,0,153,59,1,3,1,93.0,0.47425,44,0.483918129,0.19005848,0,0,0,1,1,7,5,26.740846,13.005899000000001,3.8644629999999998,1.01414375,0,47,0,5,0,48,25,26.8030625,26.8030625,25.0,12176
1480683600,0,0,179,27,1,8,6,97.5,0.5538,31,0.6764705879999999,0.176470588,0,0,0,4,4,8,4,26.90149725,13.33935775,4.35749025,1.0926360000000002,333,0,0,0,3,704,88,75.81423133,18.95355783,22.0,46093
1480683600,0,0,177,32,19,33,36,95.0,0.51625,27,0.513157895,0.026315789,0,0,0,1,1,6,2,27.52370275,12.606463,3.90279825,1.08721675,0,3,0,17,0,3,0,0.0,0.0,0.0,5376
1480692600,0,0,191,41,10,15,18,98.0,0.5481,34,0.510233918,0.24269005800000001,0,0,0,1,1,9,5,25.85651275,14.635326500000001,5.27297375,1.0269045,753,428,8,164,1,512,20,19.86533333,19.86533333,20.0,13327
1480681800,0,0,176,30,21,22,33,92.5,0.4954,36,0.583333333,0.166666667,0,0,0,2,2,11,6,27.3142305,12.952649000000001,4.76249025,1.1117925,1,0,0,1,0,62,40,54.03659177,27.01829588,20.0,14877
1480681800,0,0,174,54,10,10,4,98.0,0.5346,43,0.38888888899999996,0.222222222,0,0,0,1,1,8,6,26.39056275,13.6751455,4.9375275,1.11562175,0,0,8,3,0,50,29,33.32255882,33.32255882,29.0,22862
1480680000,0,0,173,36,8,21,17,92.0,0.49200000000000005,38,0.29532163699999997,0.14619883,0,0,0,0,0,11,8,26.21284025,13.695788,4.416735500000001,0.894963,0,0,443,0,4,0,0,0.0,0.0,0.0,14635
1480681800,0,0,175,40,1,3,5,95.0,0.4427,38,0.472222222,0.166666667,0,0,0,2,2,10,1,27.1145665,13.586248499999998,4.1628834999999995,0.8240975,81,0,22,36,0,237,48,39.48632353,19.74316176,24.0,15651
1480685400,0,0,161,51,3,6,2,96.0,0.54345,43,0.57120743,0.436532508,0,0,0,2,2,9,6,28.00892475,12.8879405,4.336599,1.10814675,507,14,0,63,183,616,40,51.43727822,25.71863911,20.0,22345
